entity_id,wp_id,type,family,current_url,canonical_url,workflow_status,final_disposition,priority,review_group,historical_clicks,historical_impressions,historical_ctr,historical_position,actual_status,current_http_status,intended_indexability,indexability_observation,canonical_observation,title_observation,meta_description_observation,h1_observation,schema_observation,finding_count,finding_ids,finding_headings,evidence_classes,audit_outcome,dossier_path
WP-32879,32879,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/felt-painting/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/felt-painting/,CODEX_AUDITED,NOT_DECIDED,,ACADEMY,351,10871,3.23%,3.61,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/felt-painting/'],نقاشی روی نمد با رنگ پارچه - رنگ پارچه ماری ورک,روش کار بر روی نمد طبیعی و مصنوعی متفاوت است. اگر نمدی که روی آن کار می‌کنیم طبیعی و از جنس پشم باشد می‌توانیم با اتو و با خیال راحت رنگ‌ها را روی آن تثبیت کنیم.,نقاشی روی نمد با رنگ پارچه,,2,WP-32879-F001;WP-32879-F002,severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH | severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH,MEASURED,,pages/education/WP-32879.md
WP-32845,32845,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/combining-painting-and-embroidery-on-fabric/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/combining-painting-and-embroidery-on-fabric/,CODEX_AUDITED,NOT_DECIDED,,ACADEMY,216,10852,1.99%,6.4,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/combining-painting-and-embroidery-on-fabric/'],تلفیق نقاشی و گلدوزی روی پارچه - رنگ پارچه ماری ورک,در این روش می توانید پس از نقاشی و یا چاپ بر روی پارچه گلدوزی به کار اضافه کنید. برای این منظور محدودیتی در طرح یا تکنیک ندارید.,تلفیق نقاشی و گلدوزی روی پارچه,,2,WP-32845-F001;WP-32845-F002,Lesson image ALT coverage gap | Structured-data evidence gap,MEASURED;OBSERVED,,pages/education/WP-32845.md
WP-32860,32860,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/painting-on-jeans/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/painting-on-jeans/,CODEX_AUDITED,NOT_DECIDED,,ACADEMY,82,9148,0.9%,5.63,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/painting-on-jeans/'],نقاشی روی پارچه جین - رنگ پارچه ماری ورک,لباس‌های جین گاهی با نقاشی زیباتر به نظر می‌رسند و با این کار می‌توانید لباس‌ها را برای خود شخصی‌سازی کنید. مثلاً شلوار جینی که توسط شما نقاشی می‌شود دیگر شبیه به هزاران شلوار مشابه تولید شده نیست و فقط خاص شماست.,نقاشی روی پارچه جین,,2,WP-32860-F001;WP-32860-F002,Structured-data output is not evidenced in the supplied snapshot | Informative/decorative image ALT coverage is unresolved,MEASURED;OBSERVED,"** Supplied Round-1 evidence is sufficient for technical observations and initial recommendations. Search Console Page+Query relationship, complete legacy redirect history, rendered structured-data verification, current WordPress/Rank Math ownership, and image-purpose review remain UNKNOWN_NEEDS_VERIFICATION or BLOCKED_BY_ACCESS. No Production change is authorized.",pages/education/WP-32860.md
WP-32856,32856,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/combining-mariwork-colors-with-puffy-medium/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/combining-mariwork-colors-with-puffy-medium/,CODEX_AUDITED,NOT_DECIDED,,ACADEMY,241,9147,2.63%,4.21,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/combining-mariwork-colors-with-puffy-medium/'],ترکیب رنگ های پارچه ماری ورک با مدیوم پفکی - رنگ پارچه ماری ورک,رنگ‌های پارچه ماری ورک کاملاً با مواد پفکی قابل ترکیب هستند.,ترکیب رنگ های پارچه ماری ورک با مدیوم پفکی,,2,WP-32856-F001;WP-32856-F002,Lesson image ALT coverage gap | Structured-data evidence gap,MEASURED;OBSERVED,,pages/education/WP-32856.md
WP-32857,32857,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/macrome-yarn-dyeing-method/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/macrome-yarn-dyeing-method/,CODEX_AUDITED,NOT_DECIDED,,ACADEMY,509,8816,5.77%,4.56,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/macrome-yarn-dyeing-method/'],روش رنگ آمیزی نخ مکرومه با رنگ پارچه - رنگ پارچه ماری ورک,شاید گاهی نیاز ببینید اثر مکرومه شما سایه‌روشن داشته باشد. گاهی با تعویض نخ هم این اتفاق ممکن نیست، مثل این برگ که حاشیه آن تیره‌تر است,روش رنگ آمیزی نخ مکرومه با رنگ پارچه,,2,WP-32857-F001;WP-32857-F002,Structured-data output is not evidenced in the supplied snapshot | Informative/decorative image ALT coverage is unresolved,MEASURED;OBSERVED,"** Supplied Round-1 evidence is sufficient for technical observations and initial recommendations. Search Console Page+Query relationship, complete legacy redirect history, rendered structured-data verification, current WordPress/Rank Math ownership, and image-purpose review remain UNKNOWN_NEEDS_VERIFICATION or BLOCKED_BY_ACCESS. No Production change is authorized.",pages/education/WP-32857.md
WP-32847,32847,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/stencil-printing-method-with-wreath/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/stencil-printing-method-with-wreath/,CODEX_AUDITED,NOT_DECIDED,,ACADEMY,210,7959,2.64%,6.53,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/stencil-printing-method-with-wreath/'],روش چاپ استنسیل روی کیسه پارچه ای با رنگ و اکلیل - رنگ پارچه ماری ورک,روش چاپ استنسیل روی کیسه پارچه ای با رنگ و اکلیل. تلفیق چاپ استنسیل (ترافارد) با رنگ پارچه ماری ورک و اکلیل ماری ورک,روش چاپ استنسیل روی کیسه پارچه ای با رنگ و اکلیل,,2,WP-32847-F001;WP-32847-F002,Lesson image ALT coverage gap | Structured-data evidence gap,MEASURED;OBSERVED,,pages/education/WP-32847.md
WP-32880,32880,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/how-to-recognize-types-of-fabrics/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/how-to-recognize-types-of-fabrics/,CODEX_AUDITED,NOT_DECIDED,,ACADEMY,392,7784,5.04%,6.56,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/how-to-recognize-types-of-fabrics/'],نحوه شناخت انواع پارچه - رنگ پارچه ماری ورک,شناخت جنس پارچه در انتخاب پارچه مناسب برای نقاشی یا چاپ به شما کمک شایانی خواهد کرد. الیاف پارچه هرچقدر طبیعی تر باشند رنگ ها ماندگاری بیشتری خواهند داشت. ماندگاری رنگ روی پارچه با الیاف مصنوعی نیز با افزودن مقدار کمی مدیوم فیکساتیو به آن به دست می آید. بدین دلیل آگاهی از جنس پارچه ای که روی آن کار می کنید الزامی است. ,نحوه شناخت انواع پارچه,,2,WP-32880-F001;WP-32880-F002,severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH | severity: P2; scope: PAGE; status: BLOCKED; evidence_class: OBSERVED; confidence: MEDIUM,MEASURED;OBSERVED,,pages/education/WP-32880.md
WP-32867,32867,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/light-shadow-painting/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/light-shadow-painting/,CODEX_AUDITED,NOT_DECIDED,,ACADEMY,92,7597,1.21%,5.69,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/light-shadow-painting/'],نقاشی پارچه با سایه روشن - رنگ پارچه ماری ورک,رنگ‌های ماری ورک برای انواع تکنیک نقاشی روی پارچه مناسب هستند. چرا که یکی از ویژگی‌های مهم رنگ پارچه خوب این است که زمان کافی را به طراح برای پرداختن به ظریف‌ترین سایه‌پردازی‌ها به‌صورت خیس یا خشک بدهد.,نقاشی پارچه با سایه روشن,,2,WP-32867-F001;WP-32867-F002,Structured-data output is not evidenced in the supplied snapshot | Informative/decorative image ALT coverage is unresolved,MEASURED;OBSERVED,"** Supplied Round-1 evidence is sufficient for technical observations and initial recommendations. Search Console Page+Query relationship, complete legacy redirect history, rendered structured-data verification, current WordPress/Rank Math ownership, and image-purpose review remain UNKNOWN_NEEDS_VERIFICATION or BLOCKED_BY_ACCESS. No Production change is authorized.",pages/education/WP-32867.md
WP-32864,32864,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/salt-technique-on-fabric/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/salt-technique-on-fabric/,CODEX_AUDITED,NOT_DECIDED,,ACADEMY,183,4543,4.03%,4.9,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/salt-technique-on-fabric/'],تکنیک نمک - رنگ پارچه ماری ورک,نتیجه کار در این تکنیک غیرقابل‌پیش‌بینی و شگفت است. می‌توانید از آن به‌صورت تنها و یا مکمل تکنیک‌های دیگر در آثارتان استفاده کنید. این تکنیک روی پارچه ابریشم طبیعی یا مصنوعی بهتر عمل می‌کند. برای اجرای آن به سنگ نمک در سایزهای مختلف نیاز دارید.,تکنیک نمک,,2,WP-32864-F001;WP-32864-F002,Structured-data output is not evidenced in the supplied snapshot | Informative/decorative image ALT coverage is unresolved,MEASURED;OBSERVED,"** Supplied Round-1 evidence is sufficient for technical observations and initial recommendations. Search Console Page+Query relationship, complete legacy redirect history, rendered structured-data verification, current WordPress/Rank Math ownership, and image-purpose review remain UNKNOWN_NEEDS_VERIFICATION or BLOCKED_BY_ACCESS. No Production change is authorized.",pages/education/WP-32864.md
WP-32852,32852,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/combining-monotype-and-monoprint-printing-2/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/combining-monotype-and-monoprint-printing-2/,CODEX_AUDITED,NOT_DECIDED,,ACADEMY,108,4325,2.5%,5.73,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/combining-monotype-and-monoprint-printing-2/'],تلفیق چاپ مونوتایپ و مونوپرینت 2 - رنگ پارچه ماری ورک,تفاوت چاپ مونوپرینت و چاپ مونوتایپ در این است که در چاپ مونوتایپ طرح تکرارشونده وجود ندارد ولی در مونوپرینت وجود دارد. در این اثر برگ می‌تواند طرح تکرارشونده باشد و زمینه که با دست انجام شده قابل تکرار عین به‌عین نیست.,تلفیق چاپ مونوتایپ و مونوپرینت 2,,2,WP-32852-F001;WP-32852-F002,Lesson image ALT coverage gap | Numbered lesson-series differentiation is unverified,INFERRED;MEASURED,,pages/education/WP-32852.md
WP-32868,32868,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/painting-with-base-coat-on-dark-fabric/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/painting-with-base-coat-on-dark-fabric/,CODEX_AUDITED,NOT_DECIDED,,ACADEMY,74,3507,2.11%,6.73,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/painting-with-base-coat-on-dark-fabric/'],کار با بیس کوت روی پارچه تیره - رنگ پارچه ماری ورک,اصولاً نقاشی روی پارچه‌های تیره و یا بافت درشت مانند جین نتیجه مطلوبی مشابه پارچه‌های روشن و نرم ندارد. تمهیدی که برای رفع این مسئله اندیشیده‌ایم تولید ماده پوشاننده‌ای به نام بیس کوت است.,کار با بیس کوت روی پارچه تیره,,2,WP-32868-F001;WP-32868-F002,Structured-data output is not evidenced in the supplied snapshot | Informative/decorative image ALT coverage is unresolved,MEASURED;OBSERVED,"** Supplied Round-1 evidence is sufficient for technical observations and initial recommendations. Search Console Page+Query relationship, complete legacy redirect history, rendered structured-data verification, current WordPress/Rank Math ownership, and image-purpose review remain UNKNOWN_NEEDS_VERIFICATION or BLOCKED_BY_ACCESS. No Production change is authorized.",pages/education/WP-32868.md
WP-32877,32877,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/what-fabrics-need-a-base-coat/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/what-fabrics-need-a-base-coat/,CODEX_AUDITED,NOT_DECIDED,,ACADEMY,231,3408,6.78%,5.45,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/what-fabrics-need-a-base-coat/'],چه پارچه هایی نیاز به زیرسازی با بیس کوت دارند - رنگ پارچه ماری ورک,مدیوم بیس کوت در پارچه‌های تیره، درشت‌بافت، جین، حریر و چرم تیره کاربرد دارد. در واقع برای نمایان‌تر شدن رنگ روی پارچه‌های تیره و حرکت روان‌تر قلمو روی پارچه‌های درشت‌بافت و حریر از زیرسازی استفاده می‌شود.,چه پارچه هایی نیاز به زیرسازی با بیس کوت دارند,,2,WP-32877-F001;WP-32877-F002,severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH | severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH,MEASURED,,pages/education/WP-32877.md
WP-32854,32854,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/how-to-print-a-stencil-on-a-cloth-bag-1/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/how-to-print-a-stencil-on-a-cloth-bag-1/,CODEX_AUDITED,NOT_DECIDED,,ACADEMY,63,3406,1.85%,6.4,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/how-to-print-a-stencil-on-a-cloth-bag-1/'],روش چاپ استنسیل روی کیسه پارچه ای - رنگ پارچه ماری ورک,نکته مهم در چاپ استنسیل این است که برای جلوگیری از پخش رنگ پس از هر بار شستشوی براش استنسیل حتماً آن را خشک کنید وگرنه رنگ از زیر شابلون پس داده و روی پارچه پخش می‌شود.,روش چاپ استنسیل روی کیسه پارچه ای,,2,WP-32854-F001;WP-32854-F002,Lesson image ALT coverage gap | Legacy education URL history needs verification,MEASURED;OBSERVED,,pages/education/WP-32854.md
WP-32874,32874,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/durability-of-mariwork-fabric-colors-and-how-to-maintain-them/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/durability-of-mariwork-fabric-colors-and-how-to-maintain-them/,CODEX_AUDITED,NOT_DECIDED,,ACADEMY,175,3373,5.19%,6.93,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/durability-of-mariwork-fabric-colors-and-how-to-maintain-them/'],ماندگاری رنگ های پارچه ماری ورک و روش نگهداری آنها - رنگ پارچه ماری ورک,رنگ‌های پارچه ماری ورک از ماندگاری بالایی برخوردارند. در صورت نگهداری در جای خنک و بسته بودن درب بطری ۲ الی ۳ سال سالم خواهند ماند.,ماندگاری رنگ های پارچه ماری ورک و روش نگهداری آنها,,2,WP-32874-F001;WP-32874-F002,severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH | severity: P2; scope: PAGE; status: BLOCKED; evidence_class: OBSERVED; confidence: MEDIUM,MEASURED;OBSERVED,,pages/education/WP-32874.md
WP-32862,32862,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/simultaneous-painting-on-silk-and-linen/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/simultaneous-painting-on-silk-and-linen/,CODEX_AUDITED,NOT_DECIDED,,ACADEMY,81,3123,2.59%,5.29,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/simultaneous-painting-on-silk-and-linen/'],نقاشی همزمان روی پارچه های حریر و کتان - رنگ پارچه ماری ورک,یکی از روش‌های خلاقانه نقاشی روی پارچه این است که هم‌زمان دو اثر هنری خلق کنیم. برای این کار به پارچه حریر و پارچه نخی که جذب رنگ خوبی داشته باشد نیاز داریم.,نقاشی همزمان روی پارچه های حریر و کتان,,2,WP-32862-F001;WP-32862-F002,Structured-data output is not evidenced in the supplied snapshot | Informative/decorative image ALT coverage is unresolved,MEASURED;OBSERVED,"** Supplied Round-1 evidence is sufficient for technical observations and initial recommendations. Search Console Page+Query relationship, complete legacy redirect history, rendered structured-data verification, current WordPress/Rank Math ownership, and image-purpose review remain UNKNOWN_NEEDS_VERIFICATION or BLOCKED_BY_ACCESS. No Production change is authorized.",pages/education/WP-32862.md
WP-32875,32875,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/how-to-wash-works-with-fabric-dye/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/how-to-wash-works-with-fabric-dye/,CODEX_AUDITED,NOT_DECIDED,,ACADEMY,225,3082,7.3%,6.28,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/how-to-wash-works-with-fabric-dye/'],نحوه شستشو آثار کار شده با رنگ پارچه ماری ورک - رنگ پارچه ماری ورک,برای شست‌وشو ترجیحاً از ماشین لباسشویی استفاده نکنید ولی در صورت استفاده از آن دمای آب را روی ۳۰ درجه تنظیم کنید و از پودرهای آنزیم دار استفاده نکنید.,نحوه شستشو آثار کار شده با رنگ پارچه ماری ورک,,2,WP-32875-F001;WP-32875-F002,severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH | severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH,MEASURED,,pages/education/WP-32875.md
WP-32870,32870,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/silk-screen-print/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/silk-screen-print/,CODEX_AUDITED,NOT_DECIDED,,ACADEMY,20,2486,0.8%,47.18,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/silk-screen-print/'],چاپ سیلک اسکرین - رنگ پارچه ماری ورک,چاپ سیلک سابقه‌ای چندهزارساله دارد و گفته می‌شود که در ژاپن اختراع شده است. نوعی روش چاپ و تکثیر است که با امکانات فراوان، بر روی اشیای مختلف، در شکل‌ها و اندازه‌های گوناگون، قابل‌اجراست.,چاپ سیلک اسکرین,,2,WP-32870-F001;WP-32870-F002,Structured-data output is not evidenced in the supplied snapshot | Informative/decorative image ALT coverage is unresolved,MEASURED;OBSERVED,"** Supplied Round-1 evidence is sufficient for technical observations and initial recommendations. Search Console Page+Query relationship, complete legacy redirect history, rendered structured-data verification, current WordPress/Rank Math ownership, and image-purpose review remain UNKNOWN_NEEDS_VERIFICATION or BLOCKED_BY_ACCESS. No Production change is authorized.",pages/education/WP-32870.md
WP-32861,32861,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/print-on-towels/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/print-on-towels/,CODEX_AUDITED,NOT_DECIDED,,ACADEMY,70,2357,2.97%,6.71,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/print-on-towels/'],بهترین روش برای نقش اندازی روی حوله چیست؟ - رنگ پارچه ماری ورک,به دلیل داشتن پرزهای بلند در حوله بهترین روش نقش‌اندازی چاپ استنسیل (ترافارد) است. در این چاپ حتماً باید از براش استنسیل استفاده کنید.,بهترین روش برای نقش اندازی روی حوله چیست؟,,2,WP-32861-F001;WP-32861-F002,Structured-data output is not evidenced in the supplied snapshot | Informative/decorative image ALT coverage is unresolved,MEASURED;OBSERVED,"** Supplied Round-1 evidence is sufficient for technical observations and initial recommendations. Search Console Page+Query relationship, complete legacy redirect history, rendered structured-data verification, current WordPress/Rank Math ownership, and image-purpose review remain UNKNOWN_NEEDS_VERIFICATION or BLOCKED_BY_ACCESS. No Production change is authorized.",pages/education/WP-32861.md
WP-32863,32863,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/staining-restoration-of-clothing-color/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/staining-restoration-of-clothing-color/,CODEX_AUDITED,NOT_DECIDED,,ACADEMY,90,2308,3.9%,8.37,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/staining-restoration-of-clothing-color/'],لکه گیری - ترمیم رنگ لباس با رنگ پارچه - رنگ پارچه ماری ورک,حتماً برایتان پیش‌آمده که کفش یا لباس‌هایتان به طور اتفاقی لک شده و دیگر نتوانید از آنها استفاده کنید. کفش و لباس نو یا آن‌هایی که خیلی دوستشان دارید.,لکه گیری – ترمیم رنگ لباس با رنگ پارچه,,2,WP-32863-F001;WP-32863-F002,Structured-data output is not evidenced in the supplied snapshot | Informative/decorative image ALT coverage is unresolved,MEASURED;OBSERVED,"** Supplied Round-1 evidence is sufficient for technical observations and initial recommendations. Search Console Page+Query relationship, complete legacy redirect history, rendered structured-data verification, current WordPress/Rank Math ownership, and image-purpose review remain UNKNOWN_NEEDS_VERIFICATION or BLOCKED_BY_ACCESS. No Production change is authorized.",pages/education/WP-32863.md
WP-32850,32850,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/combining-monotype-and-monoprint-printing-3/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/combining-monotype-and-monoprint-printing-3/,CODEX_AUDITED,NOT_DECIDED,,ACADEMY,27,1586,1.7%,6.68,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/combining-monotype-and-monoprint-printing-3/'],تلفیق چاپ مونوتایپ و مونوپرینت 3 - رنگ پارچه ماری ورک,در چاپ مونوتایپ طرح تکرارشونده وجود ندارد و اثر خلق شده دیگر عین به‌عین تکرار نمی‌شود.,تلفیق چاپ مونوتایپ و مونوپرینت 3,,2,WP-32850-F001;WP-32850-F002,Lesson image ALT coverage gap | Numbered lesson-series differentiation is unverified,INFERRED;MEASURED,,pages/education/WP-32850.md
WP-32878,32878,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/test-the-stability-of-mariwork-colors-with-bleach/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/test-the-stability-of-mariwork-colors-with-bleach/,CODEX_AUDITED,NOT_DECIDED,,ACADEMY,43,1174,3.66%,6.84,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/test-the-stability-of-mariwork-colors-with-bleach/'],تست ثبات رنگ های پارچه ماری ورک با وایتکس (سفید کننده) - رنگ پارچه ماری ورک,برای اطمینان خاطر شما عزیزان از ثبات رنگ‌های ماری ورک، روی یک‌پارچه رنگی با تکنیک استنسیل طرحی را اجرا کردیم. کار را استراحت داده و با اتو تثبیت کردیم، سپس به مدت ۱۵ دقیقه داخل وایتکس قرار دادیم.,تست ثبات رنگ های پارچه ماری ورک با وایتکس (سفید کننده),,2,WP-32878-F001;WP-32878-F002,severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH | severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH,MEASURED,,pages/education/WP-32878.md
WP-32859,32859,sfwd-lessons,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/simple-printing-printing-with-sponge-stamp/,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/simple-printing-printing-with-sponge-stamp/,CODEX_AUDITED,NOT_DECIDED,,ACADEMY,29,1087,2.67%,5.56,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/simple-printing-printing-with-sponge-stamp/'],چاپ های ساده با رنگ پارچه (چاپ با مهر اسفنجی) - رنگ پارچه ماری ورک,در این روش می توانید پس از نقاشی و یا چاپ بر روی پارچه گلدوزی به کار اضافه کنید. برای این منظور محدودیتی در طرح یا تکنیک ندارید.,چاپ های ساده با رنگ پارچه (چاپ با مهر اسفنجی),,3,WP-32859-F001;WP-32859-F002;WP-32859-F003,Structured-data output is not evidenced in the supplied snapshot | Informative/decorative image ALT coverage is unresolved | Meta description is not page-specific,MEASURED;OBSERVED,"** Supplied Round-1 evidence is sufficient for technical observations and initial recommendations. Search Console Page+Query relationship, complete legacy redirect history, rendered structured-data verification, current WordPress/Rank Math ownership, and image-purpose review remain UNKNOWN_NEEDS_VERIFICATION or BLOCKED_BY_ACCESS. No Production change is authorized.",pages/education/WP-32859.md
